50,0,0.021424835547804832,0.8001174926757812,0.17769943177700043,0.0007582258549518883
51,1,0.9931538105010986,0.00025052219280041754,0.006585975643247366,0.0000096838684839895
52,0.5,0.32438138127326965,0.016218161210417747,0.6593961119651794,0.000004345896286395146
53,1,0.9743896126747131,0.003616433124989271,0.021742181852459908,0.00025173500762321055
54,1,0.7792009115219116,0.005652935244143009,0.21513698995113373,0.000009159439287032
55,1,0.9437618255615234,0.00653952918946743,0.0495913065969944,0.00010744045721367002
56, , , , , 
57,1,0.9985190033912659,0.00010695067612687126,0.001370620564557612,0.0000034856948332162574
58,1,0.6412626504898071,0.2059142142534256,0.15279728174209595,0.000025869920136756264
59,1,0.9418838620185852,0.0009634432499296963,0.05714864283800125,0.00000400793533117394
60,0.5,0.49468994140625,0.0021820550318807364,0.5030229091644287,0.0001050830032909289
61,0.5,0.2709321975708008,0.007352723740041256,0.7192447185516357,0.002470334293320775
62, , , , , 
63,0,0.038096752017736435,0.7970266342163086,0.1648588925600052,0.000017724449207889847
64, , , , , 
65,1,0.6151707172393799,0.0004573651240207255,0.3843672275543213,0.000004697443728218786
66,1,0.49289700388908386,0.07164601981639862,0.43539512157440186,0.0000618419362581335
67,0,0.0049206907860934734,0.7017419934272766,0.29332399368286133,0.000013303969353728462
68,1,0.9707104563713074,0.00046205712715163827,0.028821151703596115,0.000006347217549773632
69,0.5,0.4562751352787018,0.04665937274694443,0.4880011975765228,0.009064329788088799
70,1,0.5247111916542053,0.0273576807230711,0.44727247953414917,0.0006586391245946288
71, , , , , 
72,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
73, , , , , 
74, , , , , 
75,0,0.006043459754437208,0.9876833558082581,0.006271562539041042,0.0000016957585557975108
76,1,0.9975171089172363,0.00021131517132744193,0.002267873380333185,0.000003748250264834496
77,0.5,0.4562751352787018,0.04665937274694443,0.4880011975765228,0.009064329788088799
78,1,0.9761115312576294,0.0006113334675319493,0.023252397775650024,0.000024662973373779096
79, , , , , 
80, , , , , 
81,0.5,0.0024470665957778692,0.0001905105891637504,0.9973577857017517,0.0000046808936531306244
82,1,0.8961045742034912,0.014385294169187546,0.08950793743133545,0.000002172972926928196
83,0.5,0.09556146711111069,0.009352035820484161,0.04333431273698807,0.8517522215843201
84,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
85, , , , , 
86,1,0.6873553395271301,0.0018582927295938134,0.3107604682445526,0.000025981476937886328
87,1,0.9962771534919739,0.00020343461073935032,0.003517389064654708,0.00000201178067982255
88,1,0.7777407765388489,0.013958092778921127,0.20829147100448608,0.000009683823918749113
89, , , , , 
90,1,0.9327451586723328,0.001184589695185423,0.06604821234941483,0.00002200668677687645
91,1,0.5896453261375427,0.32373666763305664,0.08656461536884308,0.000053372117690742016
92,0.5,0.0021716069895774126,0.0027638799510896206,0.9950637221336365,8.842811780596094e-7
93,1,0.9983426332473755,0.0005712333950214088,0.0010716001270338893,0.000014508180356642697
94, , , , , 
95,1,0.9814078211784363,0.00010806589125422761,0.018480122089385986,0.000003963481958635384
96, , , , , 
97,1,0.9896994233131409,0.0006794252549298108,0.009616277180612087,0.000004819930381927406
98,1,0.9957428574562073,0.00015875394456088543,0.004095956217497587,0.0000024539167498005554
99, , , , , 
100,1,0.9346031546592712,0.019805625081062317,0.04556341841816902,0.00002786997902148869
101,1,0.7860018014907837,0.032271917909383774,0.18170756101608276,0.000018800157704390585
102,1,0.9689903855323792,0.0005190156516619027,0.030486317351460457,0.000004322776021581376
103,1,0.8906680345535278,0.022396599873900414,0.08692225068807602,0.000013130851584719494
104,1,0.6337896585464478,0.0024494354147464037,0.36374977231025696,0.00001107139451050898
105,1,0.9996911287307739,0.00004870098200626671,0.00025969138368964195,4.20663468503335e-7
106,1,0.8888184428215027,0.006273381412029266,0.1049063578248024,0.0000017502914033684647
107,1,0.6240367889404297,0.024773739278316498,0.1644032895565033,0.18678613007068634
108,0,0.06368742883205414,0.512384831905365,0.4238932728767395,0.00003450338408583775
109,1,0.8524411916732788,0.0034870398230850697,0.14406965672969818,0.000002108429953295854
110,1,0.9965141415596008,0.000572067336179316,0.002910116920247674,0.0000036860103591607185
111,0,0.03831009939312935,0.7455623745918274,0.21612127125263214,0.000006184091489558341
112,1,0.6728700995445251,0.009708230383694172,0.31741589307785034,0.000005741971563111292
113,1,0.998634397983551,0.00021645179367624223,0.0011440474772825837,0.00000516273257744615
114,1,0.716499924659729,0.005783609580248594,0.27769213914871216,0.00002425583625154104
115, , , , , 
116,1,0.6818144917488098,0.016820428892970085,0.30133509635925293,0.00002995804970851168
117,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
118,1,0.9470117092132568,0.003533412702381611,0.04944233596324921,0.000012557494301290717
119,1,0.8805184960365295,0.008581331931054592,0.11089696735143661,0.0000032490488592884503
120, , , , , 
121,0.5,0.005612213630229235,0.16107363998889923,0.8332890272140503,0.000025130590074695647
122,0.5,0.0024470665957778692,0.0001905105891637504,0.9973577857017517,0.0000046808936531306244
123,1,0.9446598887443542,0.018549170345067978,0.03634032607078552,0.00045063457218930125
124,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
125,0.5,0.0024470665957778692,0.0001905105891637504,0.9973577857017517,0.0000046808936531306244
126,1,0.8724308013916016,0.003240385325625539,0.12432149052619934,0.000007297342563106213
127,0.5,0.0024470665957778692,0.0001905105891637504,0.9973577857017517,0.0000046808936531306244
128,1,0.8400583863258362,0.003438370767980814,0.15649168193340302,0.00001153938956122147
129,0.5,0.021367790177464485,0.42289310693740845,0.5556450486183167,0.00009402374416822568
130,1,0.9491021633148193,0.0006305865827016532,0.05025407299399376,0.000013196638974477537
131,0,0.02178860455751419,0.562181293964386,0.4142674207687378,0.0017627929337322712
132,0.5,0.17230570316314697,0.026643583551049232,0.8010419011116028,0.000008816003173706122
133,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
134, , , , , 
135,0.5,0.00833891425281763,0.42682933807373047,0.564713180065155,0.00011856705532409251
136,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
137, , , , , 
138,1,0.9925699830055237,0.00436801603063941,0.0030204078648239374,0.000041572533518774435
139,0.5,0.0024470665957778692,0.0001905105891637504,0.9973577857017517,0.0000046808936531306244
140,1,0.9672139883041382,0.001176140969619155,0.03160075098276138,0.000009087862054002471
141, , , , , 
142,0.5,0.000095636751211714,0.00019686875748448074,0.9997063279151917,0.0000011768266858780407
143,1,0.6240367889404297,0.024773739278316498,0.1644032895565033,0.18678613007068634
144,1,0.9274144172668457,0.0007298672571778297,0.07185164839029312,0.0000040631248339195736
145, , , , , 
146,0.5,0.407190203666687,0.0009776840452104807,0.5918281674385071,0.000003936201665055705
147, , , , , 
148,1,0.8835812211036682,0.02155989408493042,0.09485448896884918,0.000004401281785249012
149, , , , , 
150, , , , , 
